"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Behavior Modifier 1","All Occurrence Behavior Modifier 2","All Occurrence Behavior Modifier 3","All Occurrence Behavior Social Modifier","All Occurrence Comment","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 5 Social Modifier","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:37:48","2018-04-01","15:37:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","1","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:38:48","2018-04-01","15:38:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","2","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:38:48","2018-04-01","15:38:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Cayenne","","","","","","","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:39:48","2018-04-01","15:39:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","3","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:39:48","2018-04-01","15:39:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Cayenne","","","","","","","3","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:40:48","2018-04-01","15:40:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","4","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:41:48","2018-04-01","15:41:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","5","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:42:48","2018-04-01","15:42:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","6","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:43:48","2018-04-01","15:43:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","7","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:44:48","2018-04-01","15:44:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:44:48","2018-04-01","15:44:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Cayenne","","","","","","","8","","","","","Social","Grooming","","","","","","","","","","","","","","","",""
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:45:48","2018-04-01","15:45:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","9","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:45:48","2018-04-01","15:45:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Cayenne","","","","","","","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:46:48","2018-04-01","15:46:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","10","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:46:48","2018-04-01","15:46:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Cayenne","","","","","","","10","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:47:48","2018-04-01","15:47:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","11","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:48:48","2018-04-01","15:48:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","12","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:49:48","2018-04-01","15:49:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","13","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","2018-04-01 15:50:48","2018-04-01","15:50:48","2018","4","15","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","14","","","","","","","","","","","","","","","","","","","","","Other","Other"
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","","","","","","","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Arisco","","","","","","","15","","","","","","","","","","","","","","","","","","","","","",""
"126","Maned Wolf","Amanda Kibbee","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-01 15:36:47","2018-04-01 15:51:47","","","","","","","Cayenne,Arisco","15.00","","600x600","Upon ethogram, they were inside the shelter.I kicked them out of the shelter and gave them a few minutes to adjust before starting session.otherwise the entire ethogram would be them unseen in the shelter because unless we kick them out they are laying inside and we are unable to see what they are doing.","Interval","Cayenne","","","","","","","15","","","","","","","","","","","","","","","","","","","","","",""
"172","Maned Wolf","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:37:41","2018-06-02 14:43:53","2018-06-02 14:38:42","2018-06-02","14:38:42","2018","6","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","1","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"172","Maned Wolf","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:37:41","2018-06-02 14:43:53","2018-06-02 14:38:42","2018-06-02","14:38:42","2018","6","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","1","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"172","Maned Wolf","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:37:41","2018-06-02 14:43:53","2018-06-02 14:39:42","2018-06-02","14:39:42","2018","6","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"172","Maned Wolf","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:37:41","2018-06-02 14:43:53","2018-06-02 14:39:42","2018-06-02","14:39:42","2018","6","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","2","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"172","Maned Wolf","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:37:41","2018-06-02 14:43:53","2018-06-02 14:40:42","2018-06-02","14:40:42","2018","6","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","3","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"172","Maned Wolf","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:37:41","2018-06-02 14:43:53","2018-06-02 14:41:42","2018-06-02","14:41:42","2018","6","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","4","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"172","Maned Wolf","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:37:41","2018-06-02 14:43:53","2018-06-02 14:42:42","2018-06-02","14:42:42","2018","6","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","5","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"172","Maned Wolf","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:37:41","2018-06-02 14:43:53","2018-06-02 14:43:42","2018-06-02","14:43:42","2018","6","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","6","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:14:46","2018-09-25","16:14:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","1","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","","","","","","","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","2","","","","","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","","","","","","","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","2","","","","","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:16:46","2018-09-25","16:16:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:16:46","2018-09-25","16:16:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:17:46","2018-09-25","16:17:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:18:46","2018-09-25","16:18:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","5","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:18:46","2018-09-25","16:18:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","5","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:19:46","2018-09-25","16:19:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","6","","","","","Social","Scent marking","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:20:46","2018-09-25","16:20:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:20:46","2018-09-25","16:20:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:21:46","2018-09-25","16:21:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:22:46","2018-09-25","16:22:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","9","","","","","Social","Grooming","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:23:46","2018-09-25","16:23:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:24:46","2018-09-25","16:24:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:25:46","2018-09-25","16:25:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","","","","","","","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","13","","","","","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","","","","","","","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","13","","","","","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:27:46","2018-09-25","16:27:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"263","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-09-25 16:13:45","2018-09-25 16:28:45","2018-09-25 16:28:46","2018-09-25","16:28:46","2018","9","16","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","15","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:40:28","2018-09-26","11:40:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","1","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:40:28","2018-09-26","11:40:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","1","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:41:28","2018-09-26","11:41:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","2","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:41:28","2018-09-26","11:41:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","2","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:42:28","2018-09-26","11:42:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","3","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:42:28","2018-09-26","11:42:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","3","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:43:28","2018-09-26","11:43:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","4","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:43:28","2018-09-26","11:43:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","4","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:44:28","2018-09-26","11:44:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","5","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:44:28","2018-09-26","11:44:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","5","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:45:28","2018-09-26","11:45:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","6","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:45:28","2018-09-26","11:45:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","6","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:46:28","2018-09-26","11:46:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","7","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:46:28","2018-09-26","11:46:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","7","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:47:28","2018-09-26","11:47:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","8","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:47:28","2018-09-26","11:47:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","8","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:48:28","2018-09-26","11:48:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","9","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
"260","Maned Wolf","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-09-26 11:39:27","2018-09-26 11:54:27","2018-09-26 11:48:28","2018-09-26","11:48:28","2018","9","11","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","9","","","","","","","","","","","","","","","","","","","","","Other","Out of view"
