"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:14:56","2019-04-02","15:14:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Kanoa","1","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:14:56","2019-04-02","15:14:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Ruby","1","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:15:56","2019-04-02","15:15:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Kanoa","2","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:15:56","2019-04-02","15:15:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Ruby","2","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:16:56","2019-04-02","15:16:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Kanoa","3","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:16:56","2019-04-02","15:16:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Ruby","3","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:17:56","2019-04-02","15:17:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Kanoa","4","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:18:56","2019-04-02","15:18:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Kanoa","5","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:18:56","2019-04-02","15:18:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Ruby","5","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:19:56","2019-04-02","15:19:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Kanoa","6","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:19:56","2019-04-02","15:19:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Ruby","6","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:20:56","2019-04-02","15:20:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Kanoa","7","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:20:56","2019-04-02","15:20:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Ruby","7","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:21:56","2019-04-02","15:21:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Kanoa","8","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:21:56","2019-04-02","15:21:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Ruby","8","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:22:56","2019-04-02","15:22:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Kanoa","9","","","","Inactive","Resting"
"589","DeBrazza","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-04-02 15:13:56","2019-04-02 15:28:56","2019-04-02 15:22:56","2019-04-02","15:22:56","2019","4","15","Kanoa,Ruby","15.00","","600x600","","Interval","Ruby","9","Active","Grooming Other","","",""
