"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 2 Social Modifier","Interval Channel 3 Name","Interval Channel 3 Value"
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:12:10","2017-12-01","15:12:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","1","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:12:10","2017-12-01","15:12:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","1","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:13:10","2017-12-01","15:13:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","2","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:13:10","2017-12-01","15:13:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","2","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:14:10","2017-12-01","15:14:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","3","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:14:10","2017-12-01","15:14:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","3","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:15:10","2017-12-01","15:15:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","4","Inactive","Sleeping","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:15:10","2017-12-01","15:15:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","4","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:16:10","2017-12-01","15:16:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","5","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:16:10","2017-12-01","15:16:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","5","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:17:10","2017-12-01","15:17:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","6","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:17:10","2017-12-01","15:17:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","6","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:18:10","2017-12-01","15:18:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","7","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:18:10","2017-12-01","15:18:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","7","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:19:10","2017-12-01","15:19:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","8","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:19:10","2017-12-01","15:19:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","8","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:20:10","2017-12-01","15:20:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","9","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:20:10","2017-12-01","15:20:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","9","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:21:10","2017-12-01","15:21:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","10","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:21:10","2017-12-01","15:21:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","10","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:22:10","2017-12-01","15:22:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","11","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:22:10","2017-12-01","15:22:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","11","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:23:10","2017-12-01","15:23:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","12","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:23:10","2017-12-01","15:23:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","12","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:24:10","2017-12-01","15:24:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","13","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:24:10","2017-12-01","15:24:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","13","Inactive","Sleeping","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:25:10","2017-12-01","15:25:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","14","Inactive","Resting","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:25:10","2017-12-01","15:25:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","14","Inactive","Sleeping","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:26:10","2017-12-01","15:26:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","15","Inactive","Sleeping","","","","",""
"20","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-01 15:11:02","","2017-12-01 15:26:10","2017-12-01","15:26:10","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","15","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:40:27","2017-12-08","11:40:27","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","1","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:40:27","2017-12-08","11:40:27","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","1","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:41:28","2017-12-08","11:41:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","2","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:41:28","2017-12-08","11:41:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","2","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:42:28","2017-12-08","11:42:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","3","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:42:28","2017-12-08","11:42:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","3","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:43:28","2017-12-08","11:43:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","4","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:43:28","2017-12-08","11:43:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","4","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:44:28","2017-12-08","11:44:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","5","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:44:28","2017-12-08","11:44:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","5","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:45:28","2017-12-08","11:45:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","6","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:45:28","2017-12-08","11:45:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","6","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:46:28","2017-12-08","11:46:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","7","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:46:28","2017-12-08","11:46:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","7","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:47:28","2017-12-08","11:47:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","8","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:47:28","2017-12-08","11:47:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","8","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:48:28","2017-12-08","11:48:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","9","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:48:28","2017-12-08","11:48:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","9","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:49:28","2017-12-08","11:49:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","10","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:49:28","2017-12-08","11:49:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","10","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:50:28","2017-12-08","11:50:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","11","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:50:28","2017-12-08","11:50:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","11","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:51:28","2017-12-08","11:51:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","12","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:51:28","2017-12-08","11:51:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","12","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:52:28","2017-12-08","11:52:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","13","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:52:28","2017-12-08","11:52:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","13","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:53:28","2017-12-08","11:53:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","14","Inactive","Resting","","","","",""
"26","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 11:39:17","","2017-12-08 11:53:28","2017-12-08","11:53:28","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","14","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:47:56","2017-12-09","11:47:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","1","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:47:56","2017-12-09","11:47:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","1","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:48:56","2017-12-09","11:48:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","2","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:48:56","2017-12-09","11:48:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","2","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:49:56","2017-12-09","11:49:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","3","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:49:56","2017-12-09","11:49:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","3","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:50:56","2017-12-09","11:50:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","4","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:50:56","2017-12-09","11:50:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","4","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:51:56","2017-12-09","11:51:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","5","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:51:56","2017-12-09","11:51:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","5","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:52:56","2017-12-09","11:52:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","6","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:52:56","2017-12-09","11:52:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","6","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:53:56","2017-12-09","11:53:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","7","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:53:56","2017-12-09","11:53:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","7","Inactive","Sleeping","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:54:56","2017-12-09","11:54:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","8","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:54:56","2017-12-09","11:54:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","8","Inactive","Sleeping","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:55:56","2017-12-09","11:55:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","9","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:55:56","2017-12-09","11:55:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","9","Inactive","Sleeping","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:56:56","2017-12-09","11:56:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","10","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:56:56","2017-12-09","11:56:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","10","Inactive","Sleeping","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:57:56","2017-12-09","11:57:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","11","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:57:56","2017-12-09","11:57:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","11","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:58:56","2017-12-09","11:58:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","12","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:58:56","2017-12-09","11:58:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","12","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:59:56","2017-12-09","11:59:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","13","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 11:59:56","2017-12-09","11:59:56","2017","12","11","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","13","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 12:00:56","2017-12-09","12:00:56","2017","12","12","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","14","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 12:00:56","2017-12-09","12:00:56","2017","12","12","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","14","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 12:01:56","2017-12-09","12:01:56","2017","12","12","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","15","Inactive","Resting","","","","",""
"38","Lion","Heather Smith","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-09 11:46:44","","2017-12-09 12:01:56","2017-12-09","12:01:56","2017","12","12","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","15","Inactive","Resting","","","","",""
"43","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-16 15:08:32","","2017-12-16 15:09:38","2017-12-16","15:09:38","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","1","","","","","","Other","Out of view"
"43","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-16 15:08:32","","2017-12-16 15:09:38","2017-12-16","15:09:38","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","1","Inactive","Resting","","","","",""
"43","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-16 15:08:32","","2017-12-16 15:10:38","2017-12-16","15:10:38","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Mumford","2","","","","","","Other","Out of view"
"43","Lion","Heather Smith","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-16 15:08:32","","2017-12-16 15:10:38","2017-12-16","15:10:38","2017","12","15","Taz,Mashavu,Hodari,Zuri,Kamara","15.00","","600x600","","Interval","Taz","2","Inactive","Resting","","","","",""
