"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Comment","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","2018-11-16 14:23:08","2018-11-16","14:23:08","2018","11","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","9","Active","Motion","","",""
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","2018-11-16 14:24:08","2018-11-16","14:24:08","2018","11","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","10","Active","Consumption","","",""
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","2018-11-16 14:25:08","2018-11-16","14:25:08","2018","11","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","11","Active","Consumption","","",""
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","2018-11-16 14:26:08","2018-11-16","14:26:08","2018","11","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","12","Active","Consumption","","",""
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","2018-11-16 14:27:08","2018-11-16","14:27:08","2018","11","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","13","Active","Consumption","","",""
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","2018-11-16 14:28:08","2018-11-16","14:28:08","2018","11","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","14","Active","Consumption","","",""
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Leela","","","15","","","","",""
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Phi","","","15","","","","",""
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","15","","","","",""
"326","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-16 14:14:06","2018-11-16 14:29:06","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Yanni","","","15","","","","",""
"427","Red Panda","Michaela Sadiarin","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-11 14:45:12","","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","No Behavior","","","","","","","","",""
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:44:23","2019-03-30","09:44:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","1","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:45:23","2019-03-30","09:45:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","2","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:46:23","2019-03-30","09:46:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","3","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:47:23","2019-03-30","09:47:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","4","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:48:23","2019-03-30","09:48:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","5","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:49:23","2019-03-30","09:49:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","6","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:50:23","2019-03-30","09:50:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","7","","","","Inactive","Other"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:51:23","2019-03-30","09:51:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","8","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:52:23","2019-03-30","09:52:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","9","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:53:23","2019-03-30","09:53:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","10","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:54:23","2019-03-30","09:54:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","11","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:55:23","2019-03-30","09:55:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","12","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:56:23","2019-03-30","09:56:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","13","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","2019-03-30 09:57:23","2019-03-30","09:57:23","2019","3","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","14","","","","Inactive","Resting/sleeping"
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Leela","","","15","","","","",""
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Phi","","","15","","","","",""
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","15","","","","",""
"551","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-30 09:43:23","2019-03-30 09:58:23","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Yanni","","","15","","","","",""
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:33:15","2019-04-13","11:33:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","1","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:34:15","2019-04-13","11:34:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","2","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:35:15","2019-04-13","11:35:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","3","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:36:15","2019-04-13","11:36:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","4","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:37:15","2019-04-13","11:37:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","5","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:38:15","2019-04-13","11:38:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","6","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:39:15","2019-04-13","11:39:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","7","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:40:15","2019-04-13","11:40:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","8","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:41:15","2019-04-13","11:41:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","9","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:42:15","2019-04-13","11:42:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","10","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:43:15","2019-04-13","11:43:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","11","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:44:15","2019-04-13","11:44:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","12","","","","Inactive","Other"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:45:15","2019-04-13","11:45:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","13","","","","Inactive","Other"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","2019-04-13 11:46:15","2019-04-13","11:46:15","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","14","","","","Inactive","Resting/sleeping"
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Leela","","","15","","","","",""
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Phi","","","15","","","","",""
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","15","","","","",""
"606","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-13 11:32:15","2019-04-13 11:47:15","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Yanni","","","15","","","","",""
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:34:07","2019-04-20","11:34:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","1","","","","Inactive","Other"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:35:07","2019-04-20","11:35:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","2","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:36:07","2019-04-20","11:36:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","3","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:37:07","2019-04-20","11:37:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","4","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:38:07","2019-04-20","11:38:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","5","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:39:07","2019-04-20","11:39:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","6","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:40:07","2019-04-20","11:40:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","7","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:41:07","2019-04-20","11:41:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","8","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:42:07","2019-04-20","11:42:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","9","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:43:07","2019-04-20","11:43:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","10","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:44:07","2019-04-20","11:44:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","11","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:45:07","2019-04-20","11:45:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","12","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:46:07","2019-04-20","11:46:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","13","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","2019-04-20 11:47:07","2019-04-20","11:47:07","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","14","","","","Inactive","Resting/sleeping"
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Leela","","","15","","","","",""
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Phi","","","15","","","","",""
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","15","","","","",""
"617","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 11:33:07","2019-04-20 11:48:07","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Yanni","","","15","","","","",""
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:38:04","2019-04-27","11:38:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","1","Active","Motion","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:39:04","2019-04-27","11:39:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","2","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:40:04","2019-04-27","11:40:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","3","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:41:04","2019-04-27","11:41:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","4","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:42:04","2019-04-27","11:42:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","5","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:43:04","2019-04-27","11:43:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","6","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:44:04","2019-04-27","11:44:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","7","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:45:04","2019-04-27","11:45:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","8","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:46:04","2019-04-27","11:46:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","9","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:47:04","2019-04-27","11:47:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","10","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:48:04","2019-04-27","11:48:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","11","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:49:04","2019-04-27","11:49:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","12","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:50:04","2019-04-27","11:50:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","13","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","2019-04-27 11:51:04","2019-04-27","11:51:04","2019","4","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","14","","","","Inactive","Resting/sleeping"
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Leela","","","15","","","","",""
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Phi","","","15","","","","",""
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","15","","","","",""
"632","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 11:37:04","2019-04-27 11:52:04","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Yanni","","","15","","","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 09:54:23","2019-05-11","09:54:23","2019","5","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","1","Active","Consumption","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 09:55:23","2019-05-11","09:55:23","2019","5","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","2","Active","Consumption","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 09:56:23","2019-05-11","09:56:23","2019","5","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","3","Active","Consumption","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 09:57:23","2019-05-11","09:57:23","2019","5","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","4","Active","Consumption","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 09:58:23","2019-05-11","09:58:23","2019","5","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","5","Active","Consumption","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 09:59:23","2019-05-11","09:59:23","2019","5","9","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","6","Active","Consumption","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 10:00:23","2019-05-11","10:00:23","2019","5","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","7","Active","Grooming","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 10:01:23","2019-05-11","10:01:23","2019","5","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","8","","","","Inactive","Other"
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 10:02:23","2019-05-11","10:02:23","2019","5","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","9","","","","Inactive","Other"
