"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:50:13","2018-03-04","14:50:13","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","9","Active","Eating","","",""
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:51:14","2018-03-04","14:51:14","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","10","Active","Eating","","",""
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:51:14","2018-03-04","14:51:14","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","10","Active","Eating","","Inactive","Resting"
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:52:13","2018-03-04","14:52:13","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","11","Active","Eating","","",""
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:52:13","2018-03-04","14:52:13","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","11","Active","Eating","","",""
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:53:13","2018-03-04","14:53:13","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","12","","","","Inactive","Resting"
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:53:13","2018-03-04","14:53:13","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","12","","","","Inactive","Resting"
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:54:14","2018-03-04","14:54:14","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","13","Active","Enrichment Interaction","","",""
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:54:14","2018-03-04","14:54:14","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","13","","","","Inactive","Resting"
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:55:14","2018-03-04","14:55:14","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","14","","","","Inactive","Resting"
"76","Gibbons","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-04 14:41:12","2018-03-04 14:56:12","2018-03-04 14:55:14","2018-03-04","14:55:14","2018","3","14","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","14","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:35:00","2018-03-13","13:35:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","1","Active","Grooming","Suzy","",""
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:35:00","2018-03-13","13:35:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","1","Active","Grooming","Rocket","",""
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:36:00","2018-03-13","13:36:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","2","Active","Grooming","Suzy","",""
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:36:00","2018-03-13","13:36:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","2","Active","Grooming","Rocket","",""
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:37:00","2018-03-13","13:37:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","3","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:37:00","2018-03-13","13:37:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","3","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:38:00","2018-03-13","13:38:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","4","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:38:00","2018-03-13","13:38:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","4","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:39:00","2018-03-13","13:39:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","5","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:39:00","2018-03-13","13:39:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","5","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:40:00","2018-03-13","13:40:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","6","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:40:00","2018-03-13","13:40:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","6","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:41:00","2018-03-13","13:41:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","7","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:41:00","2018-03-13","13:41:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","7","Active","Grooming","Rocket","",""
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:42:00","2018-03-13","13:42:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","8","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:42:00","2018-03-13","13:42:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","8","","","","Inactive","Sleeping"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:43:00","2018-03-13","13:43:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","9","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:43:00","2018-03-13","13:43:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","9","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:44:00","2018-03-13","13:44:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","10","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:44:00","2018-03-13","13:44:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","10","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:45:00","2018-03-13","13:45:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","11","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:45:00","2018-03-13","13:45:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","11","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:46:00","2018-03-13","13:46:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","12","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:46:00","2018-03-13","13:46:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","12","","","","Inactive","Resting"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:47:00","2018-03-13","13:47:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","13","Active","Grooming","Suzy","",""
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:47:00","2018-03-13","13:47:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","13","","","","Inactive","Resting"
