"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 5 Social Modifier","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:10:03","2019-03-04","15:10:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","1","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:10:03","2019-03-04","15:10:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","1","","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:11:03","2019-03-04","15:11:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","2","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:11:03","2019-03-04","15:11:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","2","","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:12:03","2019-03-04","15:12:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","3","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:12:03","2019-03-04","15:12:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","3","","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:13:03","2019-03-04","15:13:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","4","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:13:03","2019-03-04","15:13:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","4","","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:14:03","2019-03-04","15:14:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","5","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:14:03","2019-03-04","15:14:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","5","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:15:03","2019-03-04","15:15:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","6","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:15:03","2019-03-04","15:15:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","6","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:16:03","2019-03-04","15:16:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","7","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:16:03","2019-03-04","15:16:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","7","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:17:03","2019-03-04","15:17:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","8","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:17:03","2019-03-04","15:17:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","8","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:18:03","2019-03-04","15:18:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","9","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:18:03","2019-03-04","15:18:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","9","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:19:03","2019-03-04","15:19:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","10","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:19:03","2019-03-04","15:19:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","10","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:20:03","2019-03-04","15:20:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","11","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:20:03","2019-03-04","15:20:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","11","","","","","Social","Vocalization","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:21:03","2019-03-04","15:21:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","12","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:21:03","2019-03-04","15:21:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","12","","","","","Social","Vocalization","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:22:03","2019-03-04","15:22:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:22:03","2019-03-04","15:22:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","13","","","","","Social","Vocalization","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:23:03","2019-03-04","15:23:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","14","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:23:03","2019-03-04","15:23:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","14","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:24:03","2019-03-04","15:24:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","15","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"502","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-04 15:09:03","2019-03-04 15:24:03","2019-03-04 15:24:03","2019-03-04","15:24:03","2019","3","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","15","","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:41:43","2019-03-11","14:41:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","1","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:41:43","2019-03-11","14:41:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","1","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:42:43","2019-03-11","14:42:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","2","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:42:43","2019-03-11","14:42:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","2","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:43:43","2019-03-11","14:43:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","3","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:43:43","2019-03-11","14:43:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","3","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:44:43","2019-03-11","14:44:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:44:43","2019-03-11","14:44:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","4","","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:45:43","2019-03-11","14:45:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","5","","","","","","","","","","","","","","","","","","","","","","Other","Other"
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:45:43","2019-03-11","14:45:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","5","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:46:43","2019-03-11","14:46:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","6","","","","","","","","","","","","","","","","","","","","","","Other","Other"
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:46:43","2019-03-11","14:46:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","6","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:47:43","2019-03-11","14:47:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","7","","","","","","","","","","","","","","","","","","","","","","Other","Other"
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:47:43","2019-03-11","14:47:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:48:43","2019-03-11","14:48:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","8","","","","","","","","","","","","","","","","","","","","","","Other","Other"
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:48:43","2019-03-11","14:48:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:49:43","2019-03-11","14:49:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","9","","","","","","","","","","","","","","","","","","","","","","Other","Other"
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:49:43","2019-03-11","14:49:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:50:43","2019-03-11","14:50:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","10","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:50:43","2019-03-11","14:50:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:51:43","2019-03-11","14:51:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","11","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:51:43","2019-03-11","14:51:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:52:43","2019-03-11","14:52:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","12","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:52:43","2019-03-11","14:52:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:53:43","2019-03-11","14:53:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:53:43","2019-03-11","14:53:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","13","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:54:43","2019-03-11","14:54:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:54:43","2019-03-11","14:54:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:55:43","2019-03-11","14:55:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","15","","","","","Social","Vocalization","","","","","","","","","","","","","","","","",""
"517","Camels","Brittany Merlo","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-11 14:40:43","2019-03-11 14:55:43","2019-03-11 14:55:43","2019-03-11","14:55:43","2019","3","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","15","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:53:22","2019-04-16","14:53:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","1","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:53:22","2019-04-16","14:53:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","1","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:54:22","2019-04-16","14:54:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","2","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:54:22","2019-04-16","14:54:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","2","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:55:22","2019-04-16","14:55:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","3","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:55:22","2019-04-16","14:55:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","3","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:56:22","2019-04-16","14:56:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","4","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:56:22","2019-04-16","14:56:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","4","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:57:22","2019-04-16","14:57:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","5","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:57:22","2019-04-16","14:57:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","5","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:58:22","2019-04-16","14:58:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","6","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:58:22","2019-04-16","14:58:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","6","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:59:22","2019-04-16","14:59:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","7","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 14:59:22","2019-04-16","14:59:22","2019","4","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","7","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 15:00:22","2019-04-16","15:00:22","2019","4","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","8","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 15:00:22","2019-04-16","15:00:22","2019","4","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","8","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 15:01:22","2019-04-16","15:01:22","2019","4","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","9","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 15:01:22","2019-04-16","15:01:22","2019","4","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","9","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 15:02:22","2019-04-16","15:02:22","2019","4","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","10","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 15:02:22","2019-04-16","15:02:22","2019","4","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","10","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 15:03:22","2019-04-16","15:03:22","2019","4","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","11","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 15:03:22","2019-04-16","15:03:22","2019","4","15","Cleo,Presley","15.00","","600x600","","Interval","Presley","","11","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"608","Camels","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-16 14:52:22","2019-04-16 15:07:22","2019-04-16 15:04:22","2019-04-16","15:04:22","2019","4","15","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","12","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
