"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:22:50","2019-03-16","13:22:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","1","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:23:50","2019-03-16","13:23:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","2","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:23:50","2019-03-16","13:23:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","ZJ","2","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:24:50","2019-03-16","13:24:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Rose","3","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:24:50","2019-03-16","13:24:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","ZJ","3","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:25:50","2019-03-16","13:25:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Sana","4","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:25:50","2019-03-16","13:25:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","ZJ","4","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:26:50","2019-03-16","13:26:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","5","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:26:50","2019-03-16","13:26:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Sana","5","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:27:50","2019-03-16","13:27:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","6","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:27:50","2019-03-16","13:27:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","ZJ","6","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","2019-03-16 13:28:50","2019-03-16","13:28:50","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Maggie","7","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Guybrush","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Leia","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Maggie","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Makara","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Rose","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Ruby","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Sana","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","ZJ","8","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Guybrush","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Leia","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Maggie","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Makara","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Rose","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Ruby","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Sana","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","ZJ","9","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","10","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","10","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Guybrush","10","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Leia","10","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Maggie","10","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Makara","10","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Rose","10","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Ruby","10","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Sana","10","","","","","","","","","","","","","","","","","","","",""
"510","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:21:50","","","","","","","","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","ZJ","10","","","","","","","","","","","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:45:00","2019-03-16","13:45:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","1","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:45:00","2019-03-16","13:45:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","1","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:46:00","2019-03-16","13:46:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","2","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:46:00","2019-03-16","13:46:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","2","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:47:00","2019-03-16","13:47:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","3","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:47:00","2019-03-16","13:47:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","3","","","","","","","","","Maintenance","Rubbing","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:48:00","2019-03-16","13:48:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","4","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:48:00","2019-03-16","13:48:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","4","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:49:00","2019-03-16","13:49:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","5","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:49:00","2019-03-16","13:49:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","5","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:50:00","2019-03-16","13:50:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","6","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:50:00","2019-03-16","13:50:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","6","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:51:00","2019-03-16","13:51:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","7","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:51:00","2019-03-16","13:51:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","7","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:52:00","2019-03-16","13:52:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","8","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:52:00","2019-03-16","13:52:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","8","","","","","","","","","Maintenance","Grooming","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:53:00","2019-03-16","13:53:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","9","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:53:00","2019-03-16","13:53:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","9","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:54:00","2019-03-16","13:54:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","10","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:54:00","2019-03-16","13:54:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","10","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:55:00","2019-03-16","13:55:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","11","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:55:00","2019-03-16","13:55:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","11","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:56:00","2019-03-16","13:56:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","12","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:56:00","2019-03-16","13:56:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","12","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:57:00","2019-03-16","13:57:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","13","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:57:00","2019-03-16","13:57:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","13","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:58:00","2019-03-16","13:58:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","14","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:58:00","2019-03-16","13:58:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","14","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:59:00","2019-03-16","13:59:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Catniss","15","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"511","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:44:00","2019-03-16 13:59:00","2019-03-16 13:59:00","2019-03-16","13:59:00","2019","3","13","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Clover","15","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"513","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:59:59","2019-03-16 14:14:59","2019-03-16 14:00:59","2019-03-16","14:00:59","2019","3","14","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Guybrush","1","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"513","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:59:59","2019-03-16 14:14:59","2019-03-16 14:00:59","2019-03-16","14:00:59","2019","3","14","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Leia","1","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"513","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:59:59","2019-03-16 14:14:59","2019-03-16 14:01:59","2019-03-16","14:01:59","2019","3","14","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Guybrush","2","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"513","Goat","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-03-16 13:59:59","2019-03-16 14:14:59","2019-03-16 14:01:59","2019-03-16","14:01:59","2019","3","14","ZJ,Guybrush,Ruby,Makara,Rose,Maggie,Clover,Leia,Catniss,Sana","15.00","","600x600","","Interval","Leia","2","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
