"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"3","Tamarins","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-14 14:43:07","","2017-11-14 14:55:25","2017-11-14","14:55:25","2017","11","14","Calie,Crala","15.00","","600x600","","Interval","Calie","","12","","","","At rest","Observing humans at glass"
"3","Tamarins","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-14 14:43:07","","2017-11-14 14:55:25","2017-11-14","14:55:25","2017","11","14","Calie,Crala","15.00","","600x600","","Interval","Crala","","12","","","","At rest","Observing humans at glass"
"3","Tamarins","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-14 14:43:07","","2017-11-14 14:56:25","2017-11-14","14:56:25","2017","11","14","Calie,Crala","15.00","","600x600","","Interval","Calie","","13","","","","At rest","Observing humans at glass"
"3","Tamarins","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-14 14:43:07","","2017-11-14 14:56:25","2017-11-14","14:56:25","2017","11","14","Calie,Crala","15.00","","600x600","","Interval","Crala","","13","","","","At rest","Observing humans at glass"
"3","Tamarins","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-14 14:43:07","","2017-11-14 14:57:25","2017-11-14","14:57:25","2017","11","14","Calie,Crala","15.00","","600x600","","Interval","Calie","","14","","","","At rest","Observing humans at glass"
"3","Tamarins","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-14 14:43:07","","2017-11-14 14:57:25","2017-11-14","14:57:25","2017","11","14","Calie,Crala","15.00","","600x600","","Interval","Crala","","14","","","","At rest","Observing humans at glass"
"3","Tamarins","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-14 14:43:07","","2017-11-14 14:58:25","2017-11-14","14:58:25","2017","11","14","Calie,Crala","15.00","","600x600","","Interval","Calie","","15","","","","At rest","Observing humans at glass"
"3","Tamarins","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-14 14:43:07","","2017-11-14 14:58:25","2017-11-14","14:58:25","2017","11","14","Calie,Crala","15.00","","600x600","","Interval","Crala","","15","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:16:14","2017-11-17","13:16:14","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Crala","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:16:39","2017-11-17","13:16:39","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Crala","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:16:59","2017-11-17","13:16:59","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Crala","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:17:06","2017-11-17","13:17:06","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:17:10","2017-11-17","13:17:10","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:17:37","2017-11-17","13:17:37","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:18:40","2017-11-17","13:18:40","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:18:49","2017-11-17","13:18:49","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:19:06","2017-11-17","13:19:06","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Crala","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:21:06","2017-11-17","13:21:06","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:23:52","2017-11-17","13:23:52","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:24:03","2017-11-17","13:24:03","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:24:05","2017-11-17","13:24:05","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Crala","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:24:20","2017-11-17","13:24:20","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:25:29","2017-11-17","13:25:29","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
