"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value","Interval Channel 11 Name","Interval Channel 11 Value"
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:13:44","2019-06-15","15:13:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","8","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:13:44","2019-06-15","15:13:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","8","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:13:44","2019-06-15","15:13:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:13:44","2019-06-15","15:13:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Pam","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:14:44","2019-06-15","15:14:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:14:44","2019-06-15","15:14:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:14:44","2019-06-15","15:14:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","9","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:14:44","2019-06-15","15:14:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","9","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:14:44","2019-06-15","15:14:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Pam","9","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:15:44","2019-06-15","15:15:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:15:44","2019-06-15","15:15:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:15:44","2019-06-15","15:15:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","10","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:15:44","2019-06-15","15:15:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Pam","10","Inactive","Alert","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:16:44","2019-06-15","15:16:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","11","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:16:44","2019-06-15","15:16:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","11","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:16:44","2019-06-15","15:16:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:16:44","2019-06-15","15:16:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:16:44","2019-06-15","15:16:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Pam","11","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:17:44","2019-06-15","15:17:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","12","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:17:44","2019-06-15","15:17:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:17:44","2019-06-15","15:17:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:17:44","2019-06-15","15:17:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:17:44","2019-06-15","15:17:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Pam","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:18:44","2019-06-15","15:18:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:18:44","2019-06-15","15:18:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:18:44","2019-06-15","15:18:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","13","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:18:44","2019-06-15","15:18:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:18:44","2019-06-15","15:18:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Pam","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:19:44","2019-06-15","15:19:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:19:44","2019-06-15","15:19:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","14","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:19:44","2019-06-15","15:19:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","14","","","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:19:44","2019-06-15","15:19:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:19:44","2019-06-15","15:19:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Pam","14","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:20:44","2019-06-15","15:20:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","15","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:20:44","2019-06-15","15:20:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","15","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:20:44","2019-06-15","15:20:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","15","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:20:44","2019-06-15","15:20:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","15","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"822","Chickens","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-15 15:05:44","2019-06-15 15:20:44","2019-06-15 15:20:44","2019-06-15","15:20:44","2019","6","15","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Pam","15","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:29:12","2019-06-17","14:29:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Angela","1","","","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:29:12","2019-06-17","14:29:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","1","","","","","","","","","","","","Maintenance","Dust Bathing","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:29:12","2019-06-17","14:29:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","1","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:29:12","2019-06-17","14:29:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","1","","","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:29:12","2019-06-17","14:29:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","1","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:29:12","2019-06-17","14:29:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Edna May","1","","","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:29:12","2019-06-17","14:29:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Tyrion","1","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:30:12","2019-06-17","14:30:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Angela","2","","","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:30:12","2019-06-17","14:30:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","2","","","","","","","","","","","","Maintenance","Dust Bathing","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:30:12","2019-06-17","14:30:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:30:12","2019-06-17","14:30:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","2","","","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:30:12","2019-06-17","14:30:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","2","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:30:12","2019-06-17","14:30:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Edna May","2","","","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:30:12","2019-06-17","14:30:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Tyrion","2","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:31:12","2019-06-17","14:31:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Angela","3","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:31:12","2019-06-17","14:31:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","3","","","","","","","","","","","","Maintenance","Dust Bathing","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:31:12","2019-06-17","14:31:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","3","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:31:12","2019-06-17","14:31:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","3","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:31:12","2019-06-17","14:31:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","3","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:31:12","2019-06-17","14:31:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Edna May","3","","","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:31:12","2019-06-17","14:31:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Tyrion","3","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:32:12","2019-06-17","14:32:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Angela","4","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:32:12","2019-06-17","14:32:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Ashe","4","","","","","","","","","","","","Maintenance","Dust Bathing","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:32:12","2019-06-17","14:32:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Barb","4","","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:32:12","2019-06-17","14:32:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Cali","4","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:32:12","2019-06-17","14:32:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Dwight","4","","","","","","","","","","","","","","","","","","","","","","Other","Out of View"
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:32:12","2019-06-17","14:32:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Edna May","4","","","","","","","","","","","","Maintenance","Preening","Exploratory & Feeding","Foraging","","","","","","","",""
"1005","Chickens","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-17 14:28:12","2019-06-17 14:43:12","2019-06-17 14:32:12","2019-06-17","14:32:12","2019","6","14","Dwight,BBB,Cali,Edna May,Barb,Ashe,Pam,Tyrion,Angela,Chibi","15.00","","600x600","","Interval","Tyrion","4","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
