"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value"
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 14:56:38","2019-06-30","14:56:38","2019","6","14","Wonton","15.00","","600x600","","Interval","Wonton","6","","","","","","","","","Other","Other"
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 14:57:38","2019-06-30","14:57:38","2019","6","14","Wonton","15.00","","600x600","","Interval","Wonton","7","","","Positive","Tail wagging","","","","","",""
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 14:58:38","2019-06-30","14:58:38","2019","6","14","Wonton","15.00","","600x600","","Interval","Wonton","8","","","","","Inactive","Resting","","","",""
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 14:59:38","2019-06-30","14:59:38","2019","6","14","Wonton","15.00","","600x600","","Interval","Wonton","9","","","","","Inactive","Resting","","","",""
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 15:00:38","2019-06-30","15:00:38","2019","6","15","Wonton","15.00","","600x600","","Interval","Wonton","10","","","Positive","Tail wagging","","","","","",""
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 15:01:38","2019-06-30","15:01:38","2019","6","15","Wonton","15.00","","600x600","","Interval","Wonton","11","Active","Flying","","","","","","","",""
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 15:02:38","2019-06-30","15:02:38","2019","6","15","Wonton","15.00","","600x600","","Interval","Wonton","12","Active","Locomotion","","","","","","","",""
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 15:03:38","2019-06-30","15:03:38","2019","6","15","Wonton","15.00","","600x600","","Interval","Wonton","13","Active","Locomotion","","","","","","","",""
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 15:04:38","2019-06-30","15:04:38","2019","6","15","Wonton","15.00","","600x600","","Interval","Wonton","14","","","","","","","","","Other","Out of View"
"879","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-30 14:50:38","2019-06-30 15:05:38","2019-06-30 15:05:38","2019-06-30","15:05:38","2019","6","15","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","Other","Out of View"
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:35:47","2019-07-06","15:35:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","1","Active","Preening","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:36:47","2019-07-06","15:36:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","2","Active","Preening","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:37:47","2019-07-06","15:37:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","3","Active","Preening","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:38:47","2019-07-06","15:38:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","4","Active","Preening","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:39:47","2019-07-06","15:39:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","5","","","Positive","Tail wagging","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:40:47","2019-07-06","15:40:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","6","Active","Locomotion","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:41:47","2019-07-06","15:41:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","7","Active","Preening","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:42:47","2019-07-06","15:42:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","8","Active","Swimming","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:43:47","2019-07-06","15:43:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","9","Active","Swimming","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:44:47","2019-07-06","15:44:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","10","Active","Swimming","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:45:47","2019-07-06","15:45:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","11","Active","Preening","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:46:47","2019-07-06","15:46:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","12","","","","","Inactive","Resting","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:47:47","2019-07-06","15:47:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","13","","","","","Inactive","Resting","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","2019-07-06 15:48:47","2019-07-06","15:48:47","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","14","Active","Swimming","","","","","","","",""
"907","Mandarin Duck","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:34:47","2019-07-06 15:49:47","","","","","","","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","",""
"1125","Mandarin Duck","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-22 14:25:35","","2019-07-22 14:26:35","2019-07-22","14:26:35","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","1","Active","Swimming","","","","","","","",""
"1125","Mandarin Duck","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-22 14:25:35","","2019-07-22 14:27:35","2019-07-22","14:27:35","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","2","Active","Swimming","","","","","","","",""
"1125","Mandarin Duck","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-22 14:25:35","","2019-07-22 14:28:35","2019-07-22","14:28:35","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","3","Active","Swimming","","","","","","","",""
"1125","Mandarin Duck","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-22 14:25:35","","2019-07-22 14:29:35","2019-07-22","14:29:35","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","4","Active","Swimming","","","","","","","",""
"1125","Mandarin Duck","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-22 14:25:35","","2019-07-22 14:30:35","2019-07-22","14:30:35","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","5","Active","Swimming","","","","","","","",""
"1125","Mandarin Duck","Bethany Morlind","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-07-22 14:25:35","","2019-07-22 14:31:35","2019-07-22","14:31:35","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","6","Active","Swimming","","","","","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 14:52:20","2019-07-30","14:52:20","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","1","Active","Locomotion","","","","","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 14:53:20","2019-07-30","14:53:20","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","2","Active","Flying","","","","","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 14:54:20","2019-07-30","14:54:20","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","3","Active","Locomotion","","","","","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 14:55:20","2019-07-30","14:55:20","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","4","Active","Locomotion","","","","","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 14:56:20","2019-07-30","14:56:20","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","5","Active","Locomotion","","","","","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 14:57:20","2019-07-30","14:57:20","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","6","Active","Locomotion","","","","","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 14:58:20","2019-07-30","14:58:20","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","7","Active","Locomotion","","","","","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 14:59:20","2019-07-30","14:59:20","2019","7","14","Wonton","15.00","","600x600","","Interval","Wonton","8","","","","","Inactive","Resting","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 15:00:20","2019-07-30","15:00:20","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","9","","","","","Inactive","Resting","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 15:01:20","2019-07-30","15:01:20","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","10","","","","","Inactive","Resting","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 15:02:20","2019-07-30","15:02:20","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","11","","","","","Inactive","Resting","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 15:03:20","2019-07-30","15:03:20","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","12","","","","","Inactive","Resting","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 15:04:20","2019-07-30","15:04:20","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","13","","","","","Inactive","Resting","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","2019-07-30 15:05:20","2019-07-30","15:05:20","2019","7","15","Wonton","15.00","","600x600","","Interval","Wonton","14","Active","Preening","","","","","","","",""
"1147","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-30 14:51:20","2019-07-30 15:06:20","","","","","","","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:05:25","2019-08-01","15:05:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","1","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:06:25","2019-08-01","15:06:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","2","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:07:25","2019-08-01","15:07:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","3","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:08:25","2019-08-01","15:08:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","4","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:09:25","2019-08-01","15:09:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","5","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:10:25","2019-08-01","15:10:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","6","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:11:25","2019-08-01","15:11:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","7","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:12:25","2019-08-01","15:12:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","8","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:13:25","2019-08-01","15:13:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","9","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:14:25","2019-08-01","15:14:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","10","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:15:25","2019-08-01","15:15:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","11","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:16:25","2019-08-01","15:16:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","12","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:17:25","2019-08-01","15:17:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","13","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","2019-08-01 15:18:25","2019-08-01","15:18:25","2019","8","15","Wonton","15.00","","600x600","","Interval","Wonton","14","","","","","Inactive","Resting","","","",""
"1149","Mandarin Duck","Bethany Morlind","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-01 15:04:25","2019-08-01 15:19:25","","","","","","","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:37:03","2019-08-03","13:37:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","1","","","Positive","Tail wagging","Inactive","Resting","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:38:03","2019-08-03","13:38:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","2","Active","Preening","","","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:39:03","2019-08-03","13:39:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","3","","","","","Inactive","Resting","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:40:03","2019-08-03","13:40:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","4","Active","Locomotion","","","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:41:03","2019-08-03","13:41:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","5","","","","","Inactive","Resting","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:42:03","2019-08-03","13:42:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","6","Active","Locomotion","Positive","Tail wagging","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:43:03","2019-08-03","13:43:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","7","Active","Flying","","","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:44:03","2019-08-03","13:44:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","8","Active","Consumption","","","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:45:03","2019-08-03","13:45:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","9","Active","Consumption","","","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:46:03","2019-08-03","13:46:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","10","Active","Consumption","","","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:47:03","2019-08-03","13:47:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","11","","","","","Inactive","Resting","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:48:03","2019-08-03","13:48:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","12","Active","Consumption","","","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:49:03","2019-08-03","13:49:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","13","Active","Locomotion","","","","","","","",""
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:50:03","2019-08-03","13:50:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","14","","","","","","","","","Other","Out of View"
"1171","Mandarin Duck","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-08-03 13:36:03","2019-08-03 13:51:03","2019-08-03 13:51:03","2019-08-03","13:51:03","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","Other","Out of View"
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:04:57","2019-08-17","13:04:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","1","","","","","Inactive","Resting","","","Other","Out of View"
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:05:57","2019-08-17","13:05:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","2","","","","","Inactive","Resting","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:06:57","2019-08-17","13:06:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","3","","","","","Inactive","Resting","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:07:57","2019-08-17","13:07:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","4","","","","","Inactive","Resting","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:08:57","2019-08-17","13:08:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","5","","","","","Inactive","Resting","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:09:57","2019-08-17","13:09:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","6","","","","","Inactive","Resting","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:10:57","2019-08-17","13:10:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","7","","","","","Inactive","Resting","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:11:57","2019-08-17","13:11:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","8","","","","","Inactive","Resting","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:12:57","2019-08-17","13:12:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","9","","","","","Inactive","Sleeping","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:13:57","2019-08-17","13:13:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","10","","","","","Inactive","Sleeping","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:14:57","2019-08-17","13:14:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","11","","","","","Inactive","Sleeping","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:15:57","2019-08-17","13:15:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","12","","","","","Inactive","Sleeping","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:16:57","2019-08-17","13:16:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","13","","","","","Inactive","Resting","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","2019-08-17 13:17:57","2019-08-17","13:17:57","2019","8","13","Wonton","15.00","","600x600","","Interval","Wonton","14","","","","","Inactive","Resting","","","",""
"1261","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-17 13:03:57","2019-08-17 13:18:57","","","","","","","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:11:06","2019-08-21","15:11:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","1","","","","","Inactive","Resting","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:12:06","2019-08-21","15:12:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","2","","","","","Inactive","Resting","","","",""
