"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Behavior Social Modifier","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 2 Social Modifier"
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:50:36","2019-09-01","13:50:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Pistacio","","","1","Inactive","Out of view","","",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:51:36","2019-09-01","13:51:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Brazil","","","2","","","Active","Eating",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:51:36","2019-09-01","13:51:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Damian","","","2","Inactive","Out of view","","",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:51:36","2019-09-01","13:51:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Filbert","","","2","","","Active","Eating",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:51:36","2019-09-01","13:51:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Isabel","","","2","","","Active","Eating",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:51:36","2019-09-01","13:51:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Pistacio","","","2","","","Active","Eating",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:52:36","2019-09-01","13:52:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Brazil","","","3","","","Active","Eating",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:52:36","2019-09-01","13:52:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Damian","","","3","Inactive","Out of view","","",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:52:36","2019-09-01","13:52:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Filbert","","","3","","","Active","Eating",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:52:36","2019-09-01","13:52:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Isabel","","","3","","","Active","Eating",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:52:36","2019-09-01","13:52:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Pistacio","","","3","Inactive","Out of view","","",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:53:36","2019-09-01","13:53:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Brazil","","","4","","","Active","Eating",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:53:36","2019-09-01","13:53:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Damian","","","4","Inactive","Out of view","","",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:53:36","2019-09-01","13:53:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Filbert","","","4","Inactive","Out of view","","",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:53:36","2019-09-01","13:53:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Isabel","","","4","","","Active","Other",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:53:36","2019-09-01","13:53:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Pistacio","","","4","Inactive","Out of view","","",""
"1285","Squirrel monkey","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-09-01 13:49:36","2019-09-01 14:04:36","2019-09-01 13:54:36","2019-09-01","13:54:36","2019","9","13","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Brazil","","","5","","","Active","Eating",""
