"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Behavior Social Modifier","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:00:33","2018-02-01","15:00:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","1","","","","Other","Other"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:00:33","2018-02-01","15:00:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","1","","","","Other","Other"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:00:33","2018-02-01","15:00:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","1","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:00:33","2018-02-01","15:00:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","1","","","","Other","Other"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:01:33","2018-02-01","15:01:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","2","Social","Play with other lemur","Palmer,Shasta","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:01:33","2018-02-01","15:01:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","2","Social","Play with other lemur","Arnold,Shasta","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:01:33","2018-02-01","15:01:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","2","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:01:33","2018-02-01","15:01:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","2","Social","Play with other lemur","Arnold,Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:02:33","2018-02-01","15:02:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","3","Social","Play with other lemur","Shasta","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:02:33","2018-02-01","15:02:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","3","","","","Other","Eating/foraging"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:02:33","2018-02-01","15:02:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","3","","","","Other","Eating/foraging"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:02:33","2018-02-01","15:02:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","3","","","","Other","Scent marking"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:03:33","2018-02-01","15:03:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","4","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:03:33","2018-02-01","15:03:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","4","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:03:33","2018-02-01","15:03:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","4","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:03:33","2018-02-01","15:03:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","4","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:04:33","2018-02-01","15:04:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","5","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:04:33","2018-02-01","15:04:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","5","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:04:33","2018-02-01","15:04:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","5","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:04:33","2018-02-01","15:04:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","5","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:05:33","2018-02-01","15:05:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","6","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:05:33","2018-02-01","15:05:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","6","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:05:33","2018-02-01","15:05:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","6","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:05:33","2018-02-01","15:05:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","6","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:06:33","2018-02-01","15:06:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","7","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:06:33","2018-02-01","15:06:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","7","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:06:33","2018-02-01","15:06:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","7","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:06:33","2018-02-01","15:06:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","7","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:07:33","2018-02-01","15:07:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","8","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:07:33","2018-02-01","15:07:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","8","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:07:33","2018-02-01","15:07:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","8","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:07:33","2018-02-01","15:07:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","8","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:08:33","2018-02-01","15:08:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","9","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:08:33","2018-02-01","15:08:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","9","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:08:33","2018-02-01","15:08:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","9","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:08:33","2018-02-01","15:08:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","9","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:09:33","2018-02-01","15:09:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","10","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:09:33","2018-02-01","15:09:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","10","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:09:33","2018-02-01","15:09:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","10","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:09:33","2018-02-01","15:09:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","10","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:10:33","2018-02-01","15:10:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","11","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:10:33","2018-02-01","15:10:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","11","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:10:33","2018-02-01","15:10:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","11","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:10:33","2018-02-01","15:10:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","11","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:11:33","2018-02-01","15:11:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","12","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:11:33","2018-02-01","15:11:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","12","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:11:33","2018-02-01","15:11:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","12","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:11:33","2018-02-01","15:11:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","12","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:12:33","2018-02-01","15:12:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","13","Social","Play with other lemur","Palmer","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:12:33","2018-02-01","15:12:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","13","Social","Play with other lemur","Arnold","",""
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:12:33","2018-02-01","15:12:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","13","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:12:33","2018-02-01","15:12:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","13","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:13:33","2018-02-01","15:13:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","14","","","","Other","Self grooming"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:13:33","2018-02-01","15:13:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","14","","","","Other","Self grooming"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:13:33","2018-02-01","15:13:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","14","","","","Other","Resting alone"
"63","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-01 14:59:16","","2018-02-01 15:13:33","2018-02-01","15:13:33","2018","2","15","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","14","","","","Other","Resting alone"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:31:28","2018-02-05","14:31:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","1","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:31:28","2018-02-05","14:31:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","1","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:31:28","2018-02-05","14:31:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","1","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:31:28","2018-02-05","14:31:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","1","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:32:28","2018-02-05","14:32:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","2","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:32:28","2018-02-05","14:32:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","2","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:32:28","2018-02-05","14:32:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","2","","","","Other","Self grooming"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:32:28","2018-02-05","14:32:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","2","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:33:28","2018-02-05","14:33:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","3","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:33:28","2018-02-05","14:33:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","3","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:33:28","2018-02-05","14:33:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","3","","","","Other","Other"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:33:28","2018-02-05","14:33:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","3","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:34:28","2018-02-05","14:34:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","4","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:34:28","2018-02-05","14:34:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","4","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:34:28","2018-02-05","14:34:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","4","","","","Other","Resting alone"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:34:28","2018-02-05","14:34:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","4","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:35:28","2018-02-05","14:35:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","5","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:35:28","2018-02-05","14:35:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","5","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:35:28","2018-02-05","14:35:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","5","","","","Other","Resting alone"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:35:28","2018-02-05","14:35:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","5","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:36:28","2018-02-05","14:36:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","6","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:36:28","2018-02-05","14:36:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","6","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:36:28","2018-02-05","14:36:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","6","","","","Other","Resting alone"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:36:28","2018-02-05","14:36:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","6","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:37:28","2018-02-05","14:37:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","7","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:37:28","2018-02-05","14:37:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","7","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:37:28","2018-02-05","14:37:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","7","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:37:28","2018-02-05","14:37:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","7","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:38:28","2018-02-05","14:38:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","8","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:38:28","2018-02-05","14:38:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","8","","","","Other","Eating/foraging"
"70","Lemur","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-05 14:30:18","","2018-02-05 14:38:28","2018-02-05","14:38:28","2018","2","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","8","","","","Other","Eating/foraging"
