"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:06:14","2018-03-31","14:06:14","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","1","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:06:14","2018-03-31","14:06:14","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","1","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:06:14","2018-03-31","14:06:14","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","1","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:07:15","2018-03-31","14:07:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","2","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:07:15","2018-03-31","14:07:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","2","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:07:15","2018-03-31","14:07:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","2","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:07:15","2018-03-31","14:07:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","2","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:08:15","2018-03-31","14:08:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","3","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:08:15","2018-03-31","14:08:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","3","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:08:15","2018-03-31","14:08:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","3","","","","","","","","","","","","","","","","","","","Other","Other"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:09:15","2018-03-31","14:09:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","4","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:09:15","2018-03-31","14:09:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","4","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:09:15","2018-03-31","14:09:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","4","","","","","","","","","","","","","","","","","","","Other","Other"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:10:15","2018-03-31","14:10:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","5","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:10:15","2018-03-31","14:10:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","5","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:10:15","2018-03-31","14:10:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","5","","","","","","","","","","","","","","","","","","","Other","Other"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:11:15","2018-03-31","14:11:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","6","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:11:15","2018-03-31","14:11:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","6","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:11:15","2018-03-31","14:11:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","6","","","","","","","","","","","","","","","","","","","Other","Other"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:12:15","2018-03-31","14:12:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","7","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:12:15","2018-03-31","14:12:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","7","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:12:15","2018-03-31","14:12:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","7","","","","","","","","","","","","","","","","","","","Other","Other"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:13:15","2018-03-31","14:13:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","8","","","","","","","","","","","","","","","","","","","Other","Other"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:14:15","2018-03-31","14:14:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","9","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:14:15","2018-03-31","14:14:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","9","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:14:15","2018-03-31","14:14:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","9","","","","","","","","","","","","","","","","","","","Other","Other"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:15:15","2018-03-31","14:15:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","10","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:15:15","2018-03-31","14:15:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","10","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:15:15","2018-03-31","14:15:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","10","","","","","","","","","","","","","","","","","","","Other","Other"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:16:15","2018-03-31","14:16:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","11","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:16:15","2018-03-31","14:16:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","11","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","12","","","","","","","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","12","","","","","","","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","12","","","","","","","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","12","","","","","","","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:18:15","2018-03-31","14:18:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","13","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:18:15","2018-03-31","14:18:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","13","","","","","Social","Play","","","","","","","","","","","","","",""
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:19:15","2018-03-31","14:19:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","14","","","","","","","","","","","","","","","","","","","Other","Other"
"129","Takin","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-31 14:05:13","2018-03-31 14:20:13","2018-03-31 14:20:15","2018-03-31","14:20:15","2018","3","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","15","","","","","","","","","","","","","","","","","","","Other","Other"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:22:52","2018-06-02","14:22:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","1","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:23:52","2018-06-02","14:23:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","2","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:24:52","2018-06-02","14:24:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","3","","","","","Social","Play","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:24:52","2018-06-02","14:24:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","3","","","","","Social","Play","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:24:52","2018-06-02","14:24:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","3","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:25:52","2018-06-02","14:25:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","4","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:26:52","2018-06-02","14:26:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","5","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:27:52","2018-06-02","14:27:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","6","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:28:52","2018-06-02","14:28:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","7","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:29:52","2018-06-02","14:29:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","8","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:29:52","2018-06-02","14:29:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","8","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:30:52","2018-06-02","14:30:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","9","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:30:52","2018-06-02","14:30:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","9","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:30:52","2018-06-02","14:30:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","9","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:30:52","2018-06-02","14:30:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","9","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:31:52","2018-06-02","14:31:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","10","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:31:52","2018-06-02","14:31:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","10","","","Locomotion","Walking","","","","","","","","","","","","","","","Other","Other"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:31:52","2018-06-02","14:31:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","10","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:32:52","2018-06-02","14:32:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","11","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:32:52","2018-06-02","14:32:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","11","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:33:52","2018-06-02","14:33:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","12","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:33:52","2018-06-02","14:33:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","12","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:33:52","2018-06-02","14:33:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","12","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:34:52","2018-06-02","14:34:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","13","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:34:52","2018-06-02","14:34:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","13","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:35:52","2018-06-02","14:35:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","14","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:35:52","2018-06-02","14:35:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","14","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:35:52","2018-06-02","14:35:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","14","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:36:52","2018-06-02","14:36:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","15","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:36:52","2018-06-02","14:36:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","15","","","","","","","","","","","","","","","","","","","Other","Out of view"
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:36:52","2018-06-02","14:36:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Sulu","15","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"173","Takin","Amanda Kibbee","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-02 14:21:50","2018-06-02 14:36:50","2018-06-02 14:36:52","2018-06-02","14:36:52","2018","6","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","15","","","","","","","","","","","","","","","","","","","Other","Out of view"
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","1","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","1","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","1","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","1","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","2","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","2","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","2","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","2","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","3","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","3","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","3","","","","","","","","","","","","","","","","","","","",""
"276","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-10-05 14:58:05","2018-10-05 15:13:05","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","3","","","","","","","","","","","","","","","","","","","",""
