"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 4 Name","Interval Channel 4 Value"
"1093","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-29 14:56:50","2019-06-29 15:11:50","2019-06-29 15:07:50","2019-06-29","15:07:50","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","11","","","Negative","Out of view","","","",""
"1093","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-29 14:56:50","2019-06-29 15:11:50","2019-06-29 15:08:50","2019-06-29","15:08:50","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","12","","","","","Active","Flying","",""
"1093","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-29 14:56:50","2019-06-29 15:11:50","2019-06-29 15:09:50","2019-06-29","15:09:50","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","13","Maintenance","Beak swiping","","","","","",""
"1093","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-29 14:56:50","2019-06-29 15:11:50","2019-06-29 15:10:50","2019-06-29","15:10:50","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","14","Maintenance","Preening","","","","","",""
"1093","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-29 14:56:50","2019-06-29 15:11:50","2019-06-29 15:11:50","2019-06-29","15:11:50","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","Inactive","Resting"
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 14:51:35","2019-06-30","14:51:35","2019","6","14","Russell","15.00","","600x600","","Interval","Russell","1","","","Negative","Open mouth breathing","","","Inactive","Resting"
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 14:52:35","2019-06-30","14:52:35","2019","6","14","Russell","15.00","","600x600","","Interval","Russell","2","","","Negative","Open mouth breathing","","","Inactive","Resting"
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 14:53:35","2019-06-30","14:53:35","2019","6","14","Russell","15.00","","600x600","","Interval","Russell","3","Maintenance","Preening","","","","","",""
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 14:54:35","2019-06-30","14:54:35","2019","6","14","Russell","15.00","","600x600","","Interval","Russell","4","Maintenance","Preening","","","","","",""
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 14:55:35","2019-06-30","14:55:35","2019","6","14","Russell","15.00","","600x600","","Interval","Russell","5","","","","","Active","Watching","Inactive","Resting"
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 14:56:35","2019-06-30","14:56:35","2019","6","14","Russell","15.00","","600x600","","Interval","Russell","6","","","","","Active","Watching","Inactive","Resting"
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 14:57:35","2019-06-30","14:57:35","2019","6","14","Russell","15.00","","600x600","","Interval","Russell","7","","","Negative","Open mouth breathing","","","Inactive","Resting"
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 14:58:35","2019-06-30","14:58:35","2019","6","14","Russell","15.00","","600x600","","Interval","Russell","8","","","","","","","Inactive","Resting"
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 14:59:35","2019-06-30","14:59:35","2019","6","14","Russell","15.00","","600x600","","Interval","Russell","9","","","","","Active","Watching","",""
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 15:00:35","2019-06-30","15:00:35","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","10","Maintenance","Beak swiping","","","Active","Watching","",""
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 15:01:35","2019-06-30","15:01:35","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","11","","","","","Active","Watching","",""
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 15:02:35","2019-06-30","15:02:35","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","12","","","Negative","Out of view","","","",""
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 15:03:35","2019-06-30","15:03:35","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","13","","","","","","","Inactive","Resting"
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 15:04:35","2019-06-30","15:04:35","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","14","Maintenance","Preening","","","","","",""
"1099","Turaco","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-30 14:50:35","2019-06-30 15:05:35","2019-06-30 15:05:35","2019-06-30","15:05:35","2019","6","15","Russell","15.00","","600x600","","Interval","Russell","15","","","Negative","Out of view","","","",""
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:19:01","2019-07-03","11:19:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","1","","","","","","","Inactive","Resting"
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:20:01","2019-07-03","11:20:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","2","","","","","","","Inactive","Resting"
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:21:01","2019-07-03","11:21:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","3","Maintenance","Wing stretch","","","","","Inactive","Resting"
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:22:01","2019-07-03","11:22:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","4","","","","","Active","Hopping","Inactive","Resting"
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:23:01","2019-07-03","11:23:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","5","","","","","","","Inactive","Other"
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:24:01","2019-07-03","11:24:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","6","","","Negative","Out of view","","","",""
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:25:01","2019-07-03","11:25:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","7","","","Negative","Out of view","","","",""
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:26:01","2019-07-03","11:26:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","8","","","Negative","Out of view","","","",""
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:27:01","2019-07-03","11:27:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","9","","","Negative","Out of view","","","",""
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:28:01","2019-07-03","11:28:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","10","","","Negative","Out of view","","","",""
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:29:01","2019-07-03","11:29:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","11","","","Negative","Out of view","","","",""
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:30:01","2019-07-03","11:30:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","12","","","","","","","Inactive","Resting"
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:31:01","2019-07-03","11:31:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","13","","","","","","","Inactive","Resting"
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","2019-07-03 11:32:01","2019-07-03","11:32:01","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","14","","","","","","","Inactive","Resting"
"886","Turaco","Heather Smith","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-03 11:18:01","2019-07-03 11:33:01","","","","","","","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:20:26","2019-07-06","15:20:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","1","","","","","Active","Watching","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:21:26","2019-07-06","15:21:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","2","","","","","Active","Watching","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:22:26","2019-07-06","15:22:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","3","","","","","Active","Watching","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:23:26","2019-07-06","15:23:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","4","","","","","Active","Watching","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:24:26","2019-07-06","15:24:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","5","","","","","","","Inactive","Sleeping"
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:25:26","2019-07-06","15:25:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","6","","","","","","","Inactive","Resting"
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:26:26","2019-07-06","15:26:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","7","","","","","","","Inactive","Resting"
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:27:26","2019-07-06","15:27:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","8","","","","","","","Inactive","Resting"
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:28:26","2019-07-06","15:28:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","9","","","","","","","Inactive","Resting"
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:29:26","2019-07-06","15:29:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","10","","","","","Active","Watching","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:30:26","2019-07-06","15:30:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","11","","","","","Active","Watching","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:31:26","2019-07-06","15:31:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","12","Maintenance","Preening","","","","","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:32:26","2019-07-06","15:32:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","13","","","","","Active","Watching","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","2019-07-06 15:33:26","2019-07-06","15:33:26","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","14","","","","","Active","Hopping","",""
"909","Turaco","Arlisa Homan","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 15:19:26","2019-07-06 15:34:26","","","","","","","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","",""
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:16:36","2019-07-12","15:16:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","1","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:17:36","2019-07-12","15:17:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","2","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:18:36","2019-07-12","15:18:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","3","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:19:36","2019-07-12","15:19:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","4","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:20:36","2019-07-12","15:20:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","5","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:21:36","2019-07-12","15:21:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","6","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:22:36","2019-07-12","15:22:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","7","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:23:36","2019-07-12","15:23:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","8","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:24:36","2019-07-12","15:24:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","9","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:25:36","2019-07-12","15:25:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","10","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:26:36","2019-07-12","15:26:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","11","","","","","Active","Watching","",""
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:27:36","2019-07-12","15:27:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","12","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:28:36","2019-07-12","15:28:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","13","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:29:36","2019-07-12","15:29:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","14","","","","","","","Inactive","Resting"
"1024","Turaco","Hollie David","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-12 15:15:36","2019-07-12 15:30:36","2019-07-12 15:30:36","2019-07-12","15:30:36","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","Inactive","Resting"
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:31:39","2019-07-15","15:31:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","1","","","","","Active","Watching","",""
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:32:39","2019-07-15","15:32:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","2","Maintenance","Preening","","","","","",""
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:33:39","2019-07-15","15:33:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","3","Maintenance","Preening","","","","","",""
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:34:39","2019-07-15","15:34:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","4","Maintenance","Preening","","","","","",""
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:35:39","2019-07-15","15:35:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","5","","","","","Active","Watching","",""
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:36:39","2019-07-15","15:36:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","6","","","","","Active","Watching","",""
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:37:39","2019-07-15","15:37:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","7","","","","","Active","Watching","",""
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:38:39","2019-07-15","15:38:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","8","","","","","","","Inactive","Resting"
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:39:39","2019-07-15","15:39:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","9","","","","","","","Inactive","Resting"
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:40:39","2019-07-15","15:40:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","10","","","","","","","Inactive","Resting"
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:41:39","2019-07-15","15:41:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","11","","","","","","","Inactive","Resting"
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:42:39","2019-07-15","15:42:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","12","","","","","","","Inactive","Resting"
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:43:39","2019-07-15","15:43:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","13","","","","","","","Inactive","Resting"
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:44:39","2019-07-15","15:44:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","14","","","","","","","Inactive","Resting"
"1027","Turaco","Bethany Morlind","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-15 15:30:39","2019-07-15 15:45:39","2019-07-15 15:45:39","2019-07-15","15:45:39","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","Inactive","Resting"
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:42:26","2019-07-16","14:42:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","1","","","","","","","Inactive","Resting"
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:43:26","2019-07-16","14:43:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","2","","","","","","","Inactive","Resting"
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:44:26","2019-07-16","14:44:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","3","","","","","","","Inactive","Resting"
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:45:26","2019-07-16","14:45:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","4","","","","","Active","Watching","Inactive","Resting"
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:46:26","2019-07-16","14:46:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","5","","","","","","","Inactive","Resting"
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:47:26","2019-07-16","14:47:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","6","Maintenance","Preening","","","","","",""
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:48:26","2019-07-16","14:48:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","7","","","","","","","Inactive","Resting"
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:49:26","2019-07-16","14:49:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","8","Maintenance","Preening","","","","","",""
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:50:26","2019-07-16","14:50:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","9","Maintenance","Preening","","","","","",""
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:51:26","2019-07-16","14:51:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","10","","","","","Active","Watching","",""
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:52:26","2019-07-16","14:52:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","11","","","","","Active","Watching","",""
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:53:26","2019-07-16","14:53:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","12","","","","","","","Inactive","Resting"
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:54:26","2019-07-16","14:54:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","13","","","","","Active","Watching","",""
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:55:26","2019-07-16","14:55:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","14","","","","","Active","Watching","",""
"1028","Turaco","Beckie Hodgson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-07-16 14:41:26","2019-07-16 14:56:26","2019-07-16 14:56:26","2019-07-16","14:56:26","2019","7","14","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:50:27","2019-07-20","15:50:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","1","Maintenance","Preening","","","","","",""
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:51:27","2019-07-20","15:51:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","2","","","","","","","Inactive","Resting"
