"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","1","","","","","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","1","","","","","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","1","","","","","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:32:54","2017-12-08","14:32:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","2","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:32:54","2017-12-08","14:32:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","2","","","Locomotion","Walk","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:32:54","2017-12-08","14:32:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","2","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:33:54","2017-12-08","14:33:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","3","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:33:54","2017-12-08","14:33:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","3","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:33:54","2017-12-08","14:33:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","3","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:34:55","2017-12-08","14:34:55","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","4","","","Locomotion","Walk","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","5","","","","","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","5","","","","","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","5","","","","","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:36:55","2017-12-08","14:36:55","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","6","","","Locomotion","Walk","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","7","","","","","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","7","","","","","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","7","","","","","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:38:54","2017-12-08","14:38:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","8","","","Locomotion","Walk","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:39:54","2017-12-08","14:39:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","9","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:40:54","2017-12-08","14:40:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","10","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:40:54","2017-12-08","14:40:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","10","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:41:54","2017-12-08","14:41:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","11","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:41:54","2017-12-08","14:41:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","11","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:42:54","2017-12-08","14:42:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","12","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:42:54","2017-12-08","14:42:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","12","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:42:54","2017-12-08","14:42:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","12","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:43:54","2017-12-08","14:43:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","13","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:43:54","2017-12-08","14:43:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","13","","","Locomotion","Walk","","","","","","","","","","","","","","","",""
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:43:54","2017-12-08","14:43:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","13","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:44:54","2017-12-08","14:44:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","14","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:44:54","2017-12-08","14:44:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","14","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:44:54","2017-12-08","14:44:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","14","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:45:54","2017-12-08","14:45:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","15","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:45:54","2017-12-08","14:45:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","15","","","","","","","","","","","","","","","","","","","Other","Other"
"30","Cattle","Brittany Merlo","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-08 14:30:36","","2017-12-08 14:45:54","2017-12-08","14:45:54","2017","12","14","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","15","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:28:27","2018-01-11","15:28:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","1","","","Locomotion","Walk","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:28:27","2018-01-11","15:28:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","1","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:28:27","2018-01-11","15:28:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","1","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:29:27","2018-01-11","15:29:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","2","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:29:27","2018-01-11","15:29:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","2","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:29:27","2018-01-11","15:29:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","2","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:30:27","2018-01-11","15:30:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","3","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:30:27","2018-01-11","15:30:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","3","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:30:27","2018-01-11","15:30:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","3","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:31:27","2018-01-11","15:31:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","4","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:31:27","2018-01-11","15:31:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","4","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:31:27","2018-01-11","15:31:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","4","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:32:28","2018-01-11","15:32:28","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","5","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:32:28","2018-01-11","15:32:28","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","5","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:32:28","2018-01-11","15:32:28","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","5","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:33:27","2018-01-11","15:33:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","6","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:33:27","2018-01-11","15:33:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","6","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:33:27","2018-01-11","15:33:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","6","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:34:27","2018-01-11","15:34:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","7","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:34:27","2018-01-11","15:34:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","7","","","Locomotion","Walk","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:34:27","2018-01-11","15:34:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","7","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:35:27","2018-01-11","15:35:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","8","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:35:27","2018-01-11","15:35:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","8","","","Locomotion","Walk","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:35:27","2018-01-11","15:35:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","8","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:36:27","2018-01-11","15:36:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","9","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:36:27","2018-01-11","15:36:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","9","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:36:27","2018-01-11","15:36:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","9","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:37:27","2018-01-11","15:37:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","10","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:37:27","2018-01-11","15:37:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","10","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:37:27","2018-01-11","15:37:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","10","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:38:27","2018-01-11","15:38:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","11","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:38:27","2018-01-11","15:38:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","11","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:38:27","2018-01-11","15:38:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","11","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:39:27","2018-01-11","15:39:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","12","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:39:27","2018-01-11","15:39:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","12","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:40:27","2018-01-11","15:40:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","13","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:40:27","2018-01-11","15:40:27","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","13","","","Locomotion","Walk","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:41:28","2018-01-11","15:41:28","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","14","","","","","","","","","","","","","","","","","","","Other","Other"
"59","Cattle","Neil Gaunt","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-01-11 15:27:20","","2018-01-11 15:41:28","2018-01-11","15:41:28","2018","1","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","14","","","Locomotion","Walk","","","","","","","","","","","","","","","Other","Other"
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","1","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","1","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","1","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","2","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","2","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","2","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","2018-02-07 15:04:47","2018-02-07","15:04:47","2018","2","15","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","3","","","Locomotion","Walk","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","4","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","4","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","4","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","5","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","5","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","5","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","6","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","6","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Patty","","6","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Batik","","7","","","","","","","","","","","","","","","","","","","",""
"64","Cattle","Jeannette Schwab","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-07 15:01:42","","","","","","","","Batik,Patty,Chilly Jane","15.00","","600x600","","Interval","Chilly Jane","","7","","","","","","","","","","","","","","","","","","","",""
